price,brand,model,year,title_status,mileage,color,state,country,condition
32000,ford,f-150,2019,clean vehicle,17310.0,red,minnesota, usa,14 hours left
28300,ford,explorer,2019,clean vehicle,24116.0,gray,florida, usa,2 days left
10500,ford,d,2019,salvage insurance,14128.0,blue,florida, usa,15 hours left
24970,ford,doors,2016,clean vehicle,49882.0,green,new york, usa,11 days left
13800,ford,fusion,2019,clean vehicle,38964.0,blue,minnesota, usa,14 hours left
2580,ford,door,2012,clean vehicle,102705.0,white,florida, usa,24 hours left
59975,ford,f-150,2019,clean vehicle,71.0,white,florida, usa,Listing Expired
2500,ford,door,2012,salvage insurance,98620.0,white,indiana, usa,15 hours left
28990,ford,doors,2016,clean vehicle,15825.0,triple yellow tri-coat,massachusetts, usa,11 days left
50000,ford,max,2019,clean vehicle,29499.0,blue,minnesota, usa,14 hours left
33800,ford,door,2014,clean vehicle,100255.0,white,kentucky, usa,21 hours left
59975,ford,f-150,2019,clean vehicle,174.0,black,florida, usa,Listing Expired
2500,ford,door,2013,salvage insurance,167552.0,gray,minnesota, usa,16 hours left
46999,ford,doors,2016,clean vehicle,16956.0,magnetic metallic,new jersey, usa,11 days left
16700,ford,fusion,2019,clean vehicle,36896.0,black,minnesota, usa,14 hours left
34700,ford,door,2013,clean vehicle,77281.0,white,kentucky, usa,21 hours left
28900,ford,f-150,2019,clean vehicle,24795.0,black,florida, usa,1 days left
30800,ford,doors,2016,clean vehicle,16771.0,ruby red metallic tinted clearcoat,new jersey, usa,11 days left
27100,ford,f-150,2019,clean vehicle,28692.0,silver,minnesota, usa,14 hours left
13388,ford,door,2012,clean vehicle,113821.0,black,louisiana, usa,1 days left
26000,ford,f-150,2019,clean vehicle,19793.0,blue,florida, usa,2 days left
17900,ford,doors,2016,clean vehicle,27940.0,shadow black,massachusetts, usa,11 days left
23400,ford,flex,2019,clean vehicle,24987.0,black,minnesota, usa,14 hours left
29800,ford,mustang,2016,clean vehicle,18367.0,blue,illinois, usa,21 hours left
23700,ford,flex,2019,clean vehicle,14109.0,gray,florida, usa,1 days left
1725,ford,door,2012,salvage insurance,158781.0,black,illinois, usa,16 hours left
33995,ford,doors,2016,clean vehicle,27369.0,black,new jersey, usa,11 days left
23500,ford,flex,2019,clean vehicle,30208.0,white,minnesota, usa,14 hours left
32500,ford,explorer,2019,clean vehicle,24024.0,black,florida, usa,2 days left
2500,ford,door,2016,salvage insurance,64999.0,blue,mississippi, usa,16 hours left
39000,ford,f-150,2019,clean vehicle,8404.0,black,minnesota, usa,14 hours left
11000,ford,focus,2018,clean vehicle,8884.0,gray,massachusetts, usa,6 days left
32500,ford,explorer,2019,clean vehicle,24126.0,black,florida, usa,2 days left
800,ford,door,2012,salvage insurance,129659.0,black,mississippi, usa,16 hours left
26900,ford,f-150,2019,clean vehicle,31713.0,black,minnesota, usa,14 hours left
11200,ford,edge,2016,clean vehicle,109996.0,gray,new york, usa,18 hours left
21000,ford,doors,2018,clean vehicle,6821.0,red,new york, usa,11 days left
32000,ford,f-150,2019,clean vehicle,17867.0,red,minnesota, usa,14 hours left
7300,ford,door,2016,clean vehicle,110253.0,black,connecticut, usa,18 hours left
12800,ford,escape,2018,clean vehicle,39364.0,black,missouri, usa,9 days left
24190,ford,doors,2018,clean vehicle,4018.0,blue,massachusetts, usa,11 days left
29100,ford,f-150,2019,clean vehicle,21054.0,red,minnesota, usa,14 hours left
29000,ford,door,2017,clean vehicle,48309.0,red,massachusetts, usa,6 days left
17300,ford,door,2016,clean vehicle,68666.0,black,new york, usa,18 hours left
19888,ford,doors,2018,clean vehicle,34071.0,ingot silver metallic,new jersey, usa,11 days left
31000,ford,f-150,2019,clean vehicle,13600.0,white,minnesota, usa,14 hours left
37200,ford,door,2017,clean vehicle,44956.0,black,massachusetts, usa,2 days left
8600,ford,door,2016,clean vehicle,72607.0,silver,new jersey, usa,18 hours left
24857,ford,doors,2018,clean vehicle,33815.0,shadow black,massachusetts, usa,11 days left
23500,ford,flex,2019,clean vehicle,31491.0,gray,minnesota, usa,14 hours left
26100,ford,f-150,2018,clean vehicle,32149.0,white,mississippi, usa,21 hours left
10800,ford,hybrid,2016,clean vehicle,26654.0,blue,new york, usa,18 hours left
20995,ford,doors,2018,clean vehicle,36637.0,white,new york, usa,11 days left
29300,ford,f-150,2019,clean vehicle,17000.0,white,minnesota, usa,14 hours left
33100,ford,f-150,2018,clean vehicle,15960.0,gray,mississippi, usa,21 hours left
13800,ford,door,2016,clean vehicle,40774.0,gray,new jersey, usa,18 hours left
19498,ford,doors,2018,clean vehicle,40338.0,black,new york, usa,11 days left
14900,ford,fusion,2019,clean vehicle,40505.0,gray,minnesota, usa,14 hours left
8700,ford,door,2016,clean vehicle,30735.0,black,massachusetts, usa,6 days left
20600,ford,mustang,2019,clean vehicle,33965.0,gray,florida, usa,2 days left
5000,ford,door,2018,salvage insurance,7339.0,white,oklahoma, usa,12 days left
19995,ford,doors,2018,clean vehicle,42470.0,white,new york, usa,11 days left
14900,ford,fusion,2019,clean vehicle,40670.0,silver,minnesota, usa,14 hours left
19500,ford,door,2016,clean vehicle,41233.0,black,massachusetts, usa,6 days left
24500,ford,wagon,2019,clean vehicle,13162.0,white,florida, usa,5 hours left
15000,ford,fusion,2018,clean vehicle,38744.0,white,california, usa,8 days left
26985,ford,doors,2018,clean vehicle,14023.0,black,new york, usa,11 days left
31000,ford,f-150,2019,clean vehicle,9741.0,white,minnesota, usa,14 hours left
24300,ford,explorer,2017,clean vehicle,31017.0,silver,mississippi, usa,21 hours left
16800,ford,fusion,2019,clean vehicle,37786.0,gray,florida, usa,1 days left
17200,ford,mustang,2018,clean vehicle,32415.0,white,california, usa,8 days left
34995,ford,doors,2018,clean vehicle,10421.0,ruby red,new york, usa,11 days left
24300,ford,wagon,2019,clean vehicle,29305.0,white,minnesota, usa,14 hours left
26400,ford,explorer,2017,clean vehicle,51309.0,white,mississippi, usa,21 hours left
16800,ford,fusion,2019,clean vehicle,38001.0,black,florida, usa,1 days left
15500,ford,escape,2018,clean vehicle,18849.0,black,california, usa,2 days left
19440,ford,doors,2018,clean vehicle,43269.0,silver,new york, usa,11 days left
16700,ford,fusion,2019,clean vehicle,36989.0,silver,minnesota, usa,14 hours left
29000,ford,door,2017,clean vehicle,29320.0,blue,alabama, usa,21 hours left
16100,ford,hybrid,2019,clean vehicle,34244.0,white,florida, usa,1 days left
17200,ford,mustang,2018,clean vehicle,32938.0,white,california, usa,8 days left
20950,ford,doors,2018,clean vehicle,40793.0,black,new hampshire, usa,11 days left
46200,ford,door,2017,clean vehicle,94741.0,no_color,alabama, usa,21 hours left
29400,ford,mustang,2019,clean vehicle,25011.0,white,florida, usa,2 days left
2825,ford,door,2014,salvage insurance,363810.0,white,montana, usa,17 hours left
32999,ford,doors,2018,clean vehicle,6881.0,shadow black,new jersey, usa,11 days left
6600,ford,door,2014,clean vehicle,80423.0,orange,new jersey, usa,2 hours left
50200,ford,door,2017,clean vehicle,92405.0,white,alabama, usa,21 hours left
28300,ford,ranger,2019,clean vehicle,15436.0,white,florida, usa,2 days left
12000,ford,door,2017,salvage insurance,104665.0,white,california, usa,18 hours left
32999,ford,doors,2018,clean vehicle,16194.0,royal crimson metallic tinted clearcoat,new jersey, usa,11 days left
12600,ford,door,2014,clean vehicle,48188.0,black,new jersey, usa,2 hours left
5200,ford,focus,2017,clean vehicle,65164.0,red,alabama, usa,21 hours left
20500,ford,mustang,2019,clean vehicle,35930.0,black,florida, usa,2 days left
1200,ford,door,2012,salvage insurance,167376.0,red,virginia, usa,3 days left
35999,ford,doors,2018,clean vehicle,13674.0,kona blue metallic,new jersey, usa,11 days left
41000,ford,srw,2019,clean vehicle,9235.0,silver,minnesota, usa,14 hours left
33100,ford,door,2017,clean vehicle,103002.0,red,mississippi, usa,21 hours left
23500,ford,ranger,2019,clean vehicle,12836.0,blue,florida, usa,2 days left
18799,ford,doors,2015,clean vehicle,137728.0,red,connecticut, usa,9 days left
33999,ford,doors,2018,clean vehicle,6921.0,magnetic metallic,new jersey, usa,11 days left
35000,ford,srw,2019,clean vehicle,14359.0,white,minnesota, usa,14 hours left
26100,ford,wagon,2017,clean vehicle,58118.0,white,mississippi, usa,21 hours left
15400,ford,fusion,2019,clean vehicle,31124.0,white,florida, usa,1 days left
25998,ford,doors,2015,clean vehicle,25734.0,color:,new york, usa,9 days left
31831,ford,doors,2018,clean vehicle,14059.0,black,new jersey, usa,11 days left
40400,ford,srw,2019,clean vehicle,13472.0,black,minnesota, usa,14 hours left
15400,ford,door,2013,clean vehicle,123983.0,silver,connecticut, usa,18 hours left
13500,ford,hybrid,2019,clean vehicle,35023.0,gray,florida, usa,1 days left
25995,ford,doors,2015,clean vehicle,39509.0,white,new hampshire, usa,9 days left
27990,ford,doors,2018,clean vehicle,4512.0,ingot silver metallic,new york, usa,11 days left
23985,ford,doors,2015,clean vehicle,51884.0,white,new jersey, usa,9 days left
27995,ford,doors,2018,clean vehicle,4181.0,gray,pennsylvania, usa,11 days left
13995,ford,doors,2015,clean vehicle,56703.0,oxford white,new york, usa,9 days left
29988,ford,doors,2018,clean vehicle,4712.0,ingot silver metallic,pennsylvania, usa,11 days left
12995,ford,doors,2015,clean vehicle,102800.0,blue,new jersey, usa,9 days left
21687,ford,doors,2018,clean vehicle,7109.0,lightning blue,pennsylvania, usa,11 days left
25200,ford,door,2016,clean vehicle,100943.0,white,alabama, usa,21 hours left
29590,ford,doors,2015,clean vehicle,3915.0,green,new york, usa,9 days left
28999,ford,doors,2018,clean vehicle,15550.0,ingot silver,pennsylvania, usa,11 days left
13942,ford,doors,2015,clean vehicle,62542.0,magnetic metallic,new jersey, usa,9 days left
15300,ford,taurus,2018,clean vehicle,38370.0,silver,utah, usa,Listing Expired
35400,ford,ranger,2020,clean vehicle,671.0,blue,ohio, usa,21 hours left
32700,ford,door,2016,clean vehicle,61477.0,silver,alabama, usa,21 hours left
13995,ford,doors,2015,clean vehicle,73891.0,silver,new york, usa,9 days left
1850,ford,door,2014,salvage insurance,168805.0,black,michigan, usa,2 days left
15800,ford,door,2012,clean vehicle,82564.0,gold,florida, usa,2 days left
36000,ford,door,2016,clean vehicle,85649.0,black,mississippi, usa,21 hours left
15495,ford,doors,2015,clean vehicle,48374.0,white,new york, usa,9 days left
21500,ford,door,2012,clean vehicle,11990.0,red,florida, usa,2 days left
7200,ford,door,2016,clean vehicle,64111.0,black,alabama, usa,21 hours left
17589,ford,doors,2015,clean vehicle,28771.0,red,new jersey, usa,9 days left
31700,ford,door,2015,clean vehicle,126708.0,white,alabama, usa,21 hours left
31790,ford,doors,2015,clean vehicle,27165.0,orange,new york, usa,9 days left
18100,ford,van,2015,clean vehicle,106546.0,white,mississippi, usa,21 hours left
14495,ford,doors,2015,clean vehicle,54778.0,white,new jersey, usa,9 days left
15000,ford,fusion,2020,clean vehicle,11729.0,white,illinois, usa,19 hours left
26400,ford,door,2015,clean vehicle,85197.0,black,mississippi, usa,21 hours left
27990,ford,doors,2015,clean vehicle,19130.0,red,massachusetts, usa,9 days left
19700,ford,expedition,2015,clean vehicle,72369.0,white,mississippi, usa,21 hours left
15300,ford,doors,2015,clean vehicle,59646.0,silver,massachusetts, usa,9 days left
22000,ford,door,2014,clean vehicle,68418.0,black,mississippi, usa,21 hours left
23999,ford,doors,2015,clean vehicle,8400.0,black,new jersey, usa,9 days left
16488,ford,doors,2015,clean vehicle,45084.0,gray,new york, usa,9 days left
12784,ford,doors,2015,clean vehicle,67037.0,gray,new jersey, usa,9 days left
23400,ford,doors,2015,clean vehicle,64135.0,black,new jersey, usa,9 days left
9705,ford,door,2017,clean vehicle,72377.0,black,arkansas, usa,21 hours left
25999,ford,doors,2015,clean vehicle,39367.0,oxford white,new jersey, usa,9 days left
34977,ford,doors,2015,clean vehicle,46540.0,black,pennsylvania, usa,9 days left
19000,ford,doors,2015,clean vehicle,40677.0,ingot silver metallic,new jersey, usa,9 days left
15995,ford,doors,2015,clean vehicle,69438.0,black,new york, usa,9 days left
13487,ford,doors,2015,clean vehicle,96246.0,gray,new york, usa,9 days left
18707,ford,doors,2015,clean vehicle,69719.0,white,connecticut, usa,9 days left
15290,ford,doors,2015,clean vehicle,75933.0,white platinum tri-coat metallic,new york, usa,9 days left
15600,ford,doors,2015,clean vehicle,54325.0,black,new york, usa,9 days left
47000,ford,expedition,2019,clean vehicle,24902.0,black,illinois, usa,2 days left
16080,ford,doors,2015,clean vehicle,31793.0,blue,connecticut, usa,9 days left
50000,ford,max,2019,clean vehicle,16505.0,white,illinois, usa,2 days left
15268,ford,doors,2015,clean vehicle,74361.0,black,new york, usa,9 days left
47500,ford,max,2019,clean vehicle,27868.0,black,illinois, usa,2 days left
18497,ford,doors,2015,clean vehicle,34011.0,black,massachusetts, usa,9 days left
10000,ford,escape,2019,clean vehicle,19993.0,silver,illinois, usa,19 hours left
19995,ford,suv,2015,clean vehicle,48115.0,red,pennsylvania, usa,9 days left
49000,ford,max,2019,clean vehicle,22543.0,white,illinois, usa,2 days left
17150,ford,doors,2015,clean vehicle,67091.0,black,new jersey, usa,9 days left
45000,ford,expedition,2019,clean vehicle,28790.0,black,illinois, usa,2 days left
14295,ford,doors,2015,clean vehicle,59391.0,guard,new jersey, usa,9 days left
49000,ford,max,2019,clean vehicle,18449.0,black,illinois, usa,2 days left
16190,ford,doors,2015,clean vehicle,71824.0,magnetic metallic,new york, usa,9 days left
49000,ford,expedition,2019,clean vehicle,19304.0,black,illinois, usa,2 days left
17899,ford,doors,2015,clean vehicle,39159.0,magnetic metallic,new york, usa,9 days left
26000,ford,flex,2019,clean vehicle,18708.0,black,illinois, usa,2 days left
14000,ford,doors,2015,clean vehicle,79430.0,magnetic metallic,new jersey, usa,9 days left
15500,ford,flex,2019,clean vehicle,12393.0,gray,illinois, usa,19 hours left
16888,ford,doors,2015,clean vehicle,56329.0,black,new york, usa,9 days left
28000,ford,f-150,2019,clean vehicle,12155.0,silver,illinois, usa,2 days left
8305,ford,door,2014,clean vehicle,63291.0,blue,arkansas, usa,2 days left
21822,ford,doors,2015,clean vehicle,36041.0,white platinum tri-coat metallic,new jersey, usa,9 days left
15500,ford,mustang,2019,clean vehicle,25810.0,red,illinois, usa,19 hours left
12500,ford,door,2015,clean vehicle,130388.0,blue,arkansas, usa,20 hours left
15995,ford,doors,2015,clean vehicle,23878.0,blue,new york, usa,9 days left
16000,ford,transit,2019,clean vehicle,15460.0,white,illinois, usa,19 hours left
38200,ford,max,2018,clean vehicle,46710.0,white,north carolina, usa,Listing Expired
12995,ford,doors,2015,clean vehicle,65342.0,black,new york, usa,9 days left
14488,ford,doors,2015,clean vehicle,64061.0,tuxedo black metallic,massachusetts, usa,9 days left
17500,ford,door,2016,clean vehicle,93164.0,white,florida, usa,14 hours left
21995,ford,doors,2015,clean vehicle,35629.0,blue,massachusetts, usa,9 days left
8500,ford,connect,2015,clean vehicle,118483.0,white,florida, usa,14 hours left
16593,ford,doors,2015,clean vehicle,71573.0,tuxedo black metallic,massachusetts, usa,9 days left
13000,ford,door,2017,clean vehicle,33660.0,black,illinois, usa,2 days left
14247,ford,doors,2015,clean vehicle,61168.0,blue,pennsylvania, usa,9 days left
23500,ford,door,2017,clean vehicle,42241.0,gray,illinois, usa,2 days left
16999,ford,doors,2015,clean vehicle,21004.0,oxford white,pennsylvania, usa,9 days left
25000,ford,door,2017,clean vehicle,45003.0,red,illinois, usa,2 days left
20159,ford,doors,2015,clean vehicle,45278.0,oxford white,new jersey, usa,9 days left
31000,ford,door,2017,clean vehicle,1.0,black,illinois, usa,2 days left
22500,ford,edge,2018,clean vehicle,24747.0,gray,colorado, usa,8 days left
29500,ford,door,2017,clean vehicle,48707.0,black,illinois, usa,2 days left
59900,ford,max,2020,clean vehicle,2162.0,no_color,ohio, usa,21 hours left
24000,ford,f-150,2017,clean vehicle,50874.0,black,illinois, usa,2 days left
20500,ford,f-150,2017,clean vehicle,70727.0,black,illinois, usa,2 days left
27200,ford,explorer,2019,clean vehicle,29382.0,gray,north carolina, usa,2 days left
24900,ford,f-150,2018,clean vehicle,33194.0,white,virginia, usa,2 days left
24500,ford,door,2017,clean vehicle,52084.0,white,illinois, usa,2 days left
34000,ford,expedition,2018,clean vehicle,51122.0,black,virginia, usa,2 days left
28000,ford,door,2017,clean vehicle,40286.0,white,illinois, usa,2 days left
27000,ford,f-150,2017,clean vehicle,55420.0,black,illinois, usa,2 days left
34000,ford,wagon,2018,clean vehicle,10282.0,black,virginia, usa,5 days left
42500,ford,door,2017,clean vehicle,85278.0,white,illinois, usa,2 days left
33000,ford,explorer,2018,clean vehicle,7258.0,black,pennsylvania, usa,2 days left
10200,ford,escape,2018,clean vehicle,93350.0,black,pennsylvania, usa,2 days left
25600,ford,explorer,2019,clean vehicle,37166.0,gray,north carolina, usa,2 days left
16300,ford,f-150,2018,clean vehicle,69480.0,white,texas, usa,1 days left
26500,ford,door,2016,clean vehicle,34679.0,white,illinois, usa,2 days left
36500,ford,f-150,2018,clean vehicle,24151.0,red,pennsylvania, usa,3 days left
25900,ford,explorer,2019,clean vehicle,32796.0,white,north carolina, usa,2 days left
22500,ford,door,2016,clean vehicle,67979.0,black,illinois, usa,2 days left
29000,ford,f-150,2018,clean vehicle,18690.0,white,pennsylvania, usa,3 days left
825,ford,door,2012,salvage insurance,78072.0,white,pennsylvania, usa,7 days left
10500,ford,door,2016,clean vehicle,54251.0,red,illinois, usa,2 days left
32000,ford,f-150,2018,clean vehicle,32262.0,white,pennsylvania, usa,3 days left
27700,ford,f-650,2015,clean vehicle,92358.0,white,texas, usa,2 days left
4000,ford,door,2015,clean vehicle,90740.0,red,illinois, usa,2 days left
38800,ford,f-150,2018,clean vehicle,35225.0,black,pennsylvania, usa,3 days left
26200,ford,f-650,2015,clean vehicle,129063.0,white,texas, usa,2 days left
19500,ford,wagon,2018,clean vehicle,49985.0,white,wisconsin, usa,23 hours left
11700,ford,escape,2015,clean vehicle,52340.0,black,illinois, usa,2 days left
34000,ford,f-150,2018,clean vehicle,21406.0,black,pennsylvania, usa,3 days left
38600,ford,srw,2019,clean vehicle,16619.0,white,florida, usa,1 days left
21500,ford,door,2015,clean vehicle,41293.0,black,illinois, usa,2 days left
38500,ford,f-150,2018,clean vehicle,37053.0,black,pennsylvania, usa,3 days left
38500,ford,f-150,2018,clean vehicle,34532.0,black,pennsylvania, usa,3 days left
12000,ford,taurus,2017,clean vehicle,13328.0,blue,missouri, usa,8 days left
30500,ford,f-150,2018,clean vehicle,56836.0,off-white,pennsylvania, usa,3 days left
11300,ford,door,2016,clean vehicle,48080.0,orange,missouri, usa,47 minutes
29500,ford,f-150,2018,clean vehicle,12271.0,gray,pennsylvania, usa,3 days left
16100,ford,expedition,2014,clean vehicle,97318.0,white,missouri, usa,47 minutes
32500,ford,f-150,2018,clean vehicle,12717.0,red,pennsylvania, usa,3 days left
29000,ford,mustang,2019,clean vehicle,12764.0,black,texas, usa,10 days left
30000,ford,f-150,2018,clean vehicle,19951.0,red,pennsylvania, usa,3 days left
26000,ford,explorer,2019,clean vehicle,32458.0,white,north carolina, usa,2 days left
26000,ford,f-150,2018,clean vehicle,21616.0,gray,pennsylvania, usa,3 days left
18500,ford,escape,2019,clean vehicle,17755.0,blue,north carolina, usa,6 days left
12000,ford,door,2017,clean vehicle,73846.0,gray,texas, usa,9 days left
30000,ford,f-150,2018,clean vehicle,15771.0,blue,pennsylvania, usa,3 days left
14700,ford,escape,2019,clean vehicle,29168.0,silver,north carolina, usa,2 days left
25000,ford,door,2017,clean vehicle,159182.0,red,texas, usa,10 days left
26550,ford,f-150,2018,clean vehicle,15296.0,white,pennsylvania, usa,5 hours left
27000,ford,explorer,2019,clean vehicle,30476.0,white,north carolina, usa,2 days left
34000,ford,door,2016,clean vehicle,131754.0,white,texas, usa,10 days left
27500,ford,f-150,2018,clean vehicle,26095.0,gray,pennsylvania, usa,3 days left
25500,ford,f-150,2018,clean vehicle,22107.0,gray,pennsylvania, usa,3 days left
13500,ford,ecosport,2019,clean vehicle,31207.0,brown,north carolina, usa,6 days left
4000,ford,door,2015,clean vehicle,112810.0,gray,texas, usa,10 days left
25700,ford,f-150,2018,clean vehicle,19058.0,white,pennsylvania, usa,3 days left
29000,ford,door,2015,clean vehicle,109137.0,white,texas, usa,10 days left
30500,ford,f-150,2018,clean vehicle,24058.0,black,pennsylvania, usa,3 days left
30000,ford,f-150,2018,clean vehicle,6967.0,black,pennsylvania, usa,3 days left
9000,ford,door,2014,clean vehicle,118340.0,gray,texas, usa,10 days left
19000,ford,f-150,2018,clean vehicle,36145.0,white,pennsylvania, usa,12 hours left
25800,ford,explorer,2019,clean vehicle,33942.0,silver,north carolina, usa,2 days left
26500,ford,f-150,2018,clean vehicle,38868.0,gray,pennsylvania, usa,3 days left
29300,ford,explorer,2019,clean vehicle,36190.0,red,north carolina, usa,2 days left
6300,ford,fiesta,2018,clean vehicle,37177.0,black,pennsylvania, usa,2 days left
25400,ford,explorer,2019,clean vehicle,39267.0,white,north carolina, usa,2 days left
26000,ford,f-150,2018,clean vehicle,33350.0,gray,pennsylvania, usa,3 days left
7000,ford,focus,2017,clean vehicle,57889.0,black,north carolina, usa,2 days left
25900,ford,f-150,2018,clean vehicle,34081.0,red,pennsylvania, usa,36 minutes
9700,ford,fiesta,2019,clean vehicle,26821.0,gray,north carolina, usa,2 days left
27000,ford,f-150,2018,clean vehicle,40577.0,black,pennsylvania, usa,3 days left
9100,ford,fiesta,2019,clean vehicle,52355.0,black,north carolina, usa,2 days left
28000,ford,f-150,2018,clean vehicle,30620.0,red,pennsylvania, usa,3 days left
25700,ford,flex,2019,clean vehicle,22019.0,black,north carolina, usa,6 days left
27500,ford,f-150,2018,clean vehicle,36742.0,black,pennsylvania, usa,3 days left
9400,ford,fiesta,2019,clean vehicle,32473.0,white,north carolina, usa,2 days left
25500,ford,f-150,2018,clean vehicle,43406.0,blue,pennsylvania, usa,3 days left
20500,ford,flex,2019,clean vehicle,34696.0,white,north carolina, usa,6 days left
21500,ford,f-150,2018,clean vehicle,43519.0,gray,pennsylvania, usa,3 days left
12800,ford,hybrid,2019,clean vehicle,37716.0,gray,north carolina, usa,6 days left
23900,ford,f-150,2018,clean vehicle,41627.0,white,pennsylvania, usa,3 days left
9400,ford,fiesta,2019,clean vehicle,29986.0,gray,north carolina, usa,2 days left
26900,ford,f-150,2018,clean vehicle,41496.0,silver,pennsylvania, usa,3 days left
25500,ford,flex,2019,clean vehicle,20613.0,gray,north carolina, usa,6 days left
27000,ford,f-150,2018,clean vehicle,33475.0,blue,pennsylvania, usa,3 days left
9300,ford,fiesta,2019,clean vehicle,32305.0,silver,north carolina, usa,2 days left
14400,ford,fusion,2018,clean vehicle,38148.0,black,pennsylvania, usa,2 days left
19000,ford,flex,2019,clean vehicle,39976.0,red,north carolina, usa,2 days left
14000,ford,fusion,2018,clean vehicle,50513.0,white,pennsylvania, usa,2 days left
13600,ford,fusion,2019,clean vehicle,31408.0,gray,north carolina, usa,2 days left
19200,ford,transit,2018,clean vehicle,41351.0,white,pennsylvania, usa,2 days left
13600,ford,fusion,2019,clean vehicle,32038.0,red,north carolina, usa,2 days left
18600,ford,transit,2018,clean vehicle,38279.0,white,pennsylvania, usa,2 days left
13700,ford,fusion,2019,clean vehicle,30471.0,red,north carolina, usa,2 days left
18200,ford,transit,2018,clean vehicle,41569.0,white,pennsylvania, usa,2 days left
13800,ford,fusion,2019,clean vehicle,31142.0,silver,north carolina, usa,2 days left
22000,ford,wagon,2018,clean vehicle,31598.0,black,pennsylvania, usa,2 days left
13700,ford,fusion,2019,clean vehicle,31380.0,silver,north carolina, usa,2 days left
28000,ford,wagon,2018,clean vehicle,22179.0,black,pennsylvania, usa,2 days left
13800,ford,fusion,2019,clean vehicle,29266.0,white,north carolina, usa,2 days left
18600,ford,transit,2018,clean vehicle,42156.0,white,pennsylvania, usa,2 days left
13700,ford,fusion,2019,clean vehicle,30875.0,red,north carolina, usa,2 days left
13700,ford,fusion,2019,clean vehicle,30609.0,silver,north carolina, usa,2 days left
13800,ford,fusion,2019,clean vehicle,29508.0,silver,north carolina, usa,2 days left
17700,ford,hybrid,2019,clean vehicle,12837.0,gray,north carolina, usa,6 days left
13900,ford,fusion,2019,clean vehicle,29633.0,white,north carolina, usa,2 days left
13900,ford,fusion,2019,clean vehicle,27461.0,no_color,north carolina, usa,2 days left
50500,ford,f-650,2018,clean vehicle,74961.0,white,pennsylvania, usa,2 days left
13600,ford,fusion,2019,clean vehicle,32154.0,gray,north carolina, usa,2 days left
55000,ford,srw,2018,clean vehicle,37245.0,black,pennsylvania, usa,3 days left
13800,ford,fusion,2019,clean vehicle,29345.0,white,north carolina, usa,2 days left
56000,ford,srw,2018,clean vehicle,25371.0,black,pennsylvania, usa,3 days left
13800,ford,fusion,2019,clean vehicle,30054.0,silver,north carolina, usa,2 days left
45800,ford,srw,2018,clean vehicle,11173.0,white,pennsylvania, usa,2 days left
13800,ford,fusion,2019,clean vehicle,30902.0,no_color,north carolina, usa,2 days left
5500,nissan,sentra,2018,clean vehicle,31231.0,silver,north carolina, usa,5 days left
14400,nissan,altima,2020,clean vehicle,10728.0,gray,arizona, usa,2 days left
11450,nissan,sport,2018,clean vehicle,35374.0,white,florida, usa,7 days left
11000,nissan,sport,2018,clean vehicle,36715.0,black,florida, usa,7 days left
11450,nissan,sport,2018,clean vehicle,33437.0,red,florida, usa,7 days left
11000,nissan,sport,2018,clean vehicle,36788.0,black,florida, usa,7 days left
11200,nissan,sport,2018,clean vehicle,35491.0,black,florida, usa,7 days left
11400,nissan,sport,2018,clean vehicle,33644.0,black,florida, usa,7 days left
11450,nissan,sport,2018,clean vehicle,35831.0,gray,florida, usa,7 days left
11050,nissan,sport,2018,clean vehicle,35050.0,gray,florida, usa,7 days left
11400,nissan,sport,2018,clean vehicle,34924.0,gray,florida, usa,7 days left
11050,nissan,sport,2018,clean vehicle,34962.0,silver,florida, usa,7 days left
10850,nissan,sport,2018,clean vehicle,39985.0,gray,florida, usa,7 days left
10900,nissan,sport,2018,clean vehicle,38816.0,red,florida, usa,7 days left
10450,nissan,sport,2018,clean vehicle,41579.0,red,florida, usa,7 days left
10800,nissan,sport,2018,clean vehicle,40455.0,gray,florida, usa,7 days left
10850,nissan,sport,2018,clean vehicle,39996.0,white,florida, usa,7 days left
10800,nissan,sport,2018,clean vehicle,41077.0,black,florida, usa,7 days left
10850,nissan,sport,2018,clean vehicle,39183.0,gray,florida, usa,7 days left
10800,nissan,sport,2018,clean vehicle,40478.0,black,florida, usa,7 days left
10900,nissan,sport,2018,clean vehicle,38806.0,white,florida, usa,7 days left
10400,nissan,sport,2018,clean vehicle,45331.0,blue,florida, usa,7 days left
10500,nissan,sport,2018,clean vehicle,43531.0,blue,florida, usa,7 days left
10800,nissan,sport,2018,clean vehicle,41033.0,silver,florida, usa,7 days left
10800,nissan,sport,2018,clean vehicle,40332.0,gray,florida, usa,7 days left
11200,nissan,frontier,2019,clean vehicle,22319.0,silver,arizona, usa,2 days left
11100,nissan,rogue,2019,clean vehicle,22305.0,blue,arizona, usa,2 days left
12200,nissan,maxima,2019,clean vehicle,36996.0,black,arizona, usa,2 days left
4000,nissan,sentra,2019,clean vehicle,1.0,black,arizona, usa,2 days left
9000,nissan,versa,2019,clean vehicle,27611.0,gray,arizona, usa,2 days left
14900,nissan,rogue,2019,clean vehicle,26516.0,silver,arizona, usa,2 days left
4600,nissan,rogue,2019,clean vehicle,31397.0,blue,arizona, usa,2 days left
6400,nissan,versa,2019,clean vehicle,18300.0,red,arizona, usa,2 days left
10400,nissan,note,2019,clean vehicle,26743.0,white,arizona, usa,2 days left
7800,nissan,versa,2019,clean vehicle,15832.0,black,arizona, usa,2 days left
